"id","t1","t2","t3","t4","t5"
"6556","25.04","72.92","94.91","80.94","7.03"
"6557","14.08","27.33","87.29","73.93","89.66"
"6558","50.2","88.54","61.83","76.09","84.46"
"6559","29.64","88.66","14.79","94.41","9.26"
"6560","17.97","63.67","95.49","40.46","21.31"
"6561","75.24","17.75","19","14.69","35.2"
"6562","48.79","18.85","59.73","63.44","58.25"
"6563","80.83","74.49","97.31","89.37","32.76"
"6564","25.21","27.93","12.36","33.53","62.14"
"6565","24.83","78.81","71.88","46.64","85.67"
"6566","9.04","93.3","3.97","17.61","52.44"
"6567","52.45","2.14","91.41","99.85","79.29"
"6568","22.76","36.89","6.05","87.51","92.48"
"6569","18.59","12.74","40.94","41.76","65.71"
"6570","77.8","26.09","54.28","65.14","90.53"
"6571","38.09","80.01","28.89","66.64","66.9"
"6572","51.14","52.66","68.8","60.72","68.74"
"6573","65.3","95.84","13.13","20.84","76.88"
"6574","35.74","41.2","34.44","21.79","59.35"
"6575","49.28","0.55","86.88","50.55","61.7"
"6576","3.4","75.31","87.74","41.37","26.07"
"6577","45.47","86.3","70.37","32.58","96.01"
"6578","10.33","53.36","52.92","73.63","32.04"
"6579","71.68","56.63","49.58","87.23","75.91"
"6580","7.08","43.79","92.81","60.48","49.07"
"6581","76.39","51.4","74.98","59.81","43.46"
"6582","10.8","16.28","31","63.63","63.06"
"6583","2.98","74.05","19.98","7.32","87.77"
"6584","38.53","58.78","27.47","23.09","54.15"
"6585","2.16","80.1","53.19","47.55","89.94"
"6586","11.78","79.78","91.01","57.72","20.66"
"6587","96.38","70.24","52.45","63.35","63.85"
"6588","73.06","37.03","27.37","30.18","82.5"
"6589","82.14","2.65","2.05","73.91","93.28"
"6590","89.22","9.3","30.66","30.23","75.6"
"6591","56.03","33.05","66.55","78.67","93.91"
"6592","29.33","55.57","71.42","37.34","20.43"
"6593","62.02","25.24","80.29","40.76","10.81"
"6594","90.91","44.6","16.79","21.36","48.94"
"6595","46.9","52.22","6.94","28.55","87.9"
"6596","24","14.99","12.48","75.69","71.83"
"6597","99.92","5.17","34.97","26.96","24.03"
"6598","21.69","33.74","32.32","82.34","12.52"
"6599","30.62","40.64","77.43","35.23","87.45"
"6600","47.24","31.47","62.93","61.54","51.85"
"6601","38.83","94.93","62.72","35.7","25.66"
"6602","95.98","42.72","62.44","92.59","7.49"
"6603","81.03","96.73","58.84","56.23","40.85"
"6604","18.55","32.15","45.38","85.61","82.84"
"6605","25.7","2.2","37.57","37.4","61"
"6606","39.85","53.32","85.54","89.75","51.32"
"6607","58.51","63.54","18.81","86.84","6.45"
"6608","59.77","53.72","51.7","99.47","77.77"
"6609","96.61","75.91","84.69","10.05","71.68"
"6610","44.87","77.41","83.98","3.84","76.87"
"6611","91.31","83.8","35.55","26.98","8.97"
"6612","96.92","36.79","25.5","41.66","12.54"
"6613","94.04","43.98","93.63","97.35","33.28"
"6614","12.15","95.35","4.17","13.53","25.49"
"6615","64.09","79.26","59.12","62.84","69.51"
"6616","37.53","70.72","11.74","10.34","0.32"
"6617","55.5","88.78","68.29","81","77.24"
"6618","8.62","94.21","97.04","41.17","50.62"
"6619","23.14","74.44","41.12","68.77","17.41"
"6620","74.31","8.03","66.31","93.97","40.39"
"6621","27.89","24.19","68.72","68.79","94.07"
"6622","39.86","3.12","70.84","14.26","22.97"
"6623","76.23","76.29","43.27","33.35","83.62"
"6624","45.96","93.42","87.94","81.92","88.6"
"6625","63.81","82.25","49.81","60.54","79.49"
"6626","65.76","67.05","7.26","35.54","84.09"
"6627","35.42","10.86","15.86","4.33","8.39"
"6628","61.54","87.42","54.82","12.7","45.79"
"6629","44.2","3.03","74.15","52.43","66.71"
"6630","9.07","24.21","8.24","21.57","49.38"
"6631","41.58","28.74","74.67","34.92","16.91"
"6632","68.89","79.66","48.61","9","88.26"
"6633","21.53","86.62","58.81","74.33","26.01"
"6634","37.35","97.58","96.79","14.99","73.48"
"6635","98.08","8.85","83.23","72.07","38.18"
"6636","45.01","99.3","71.56","30.28","25.47"
"6637","78.61","69.61","57.79","32.42","52.16"
"6638","37.32","54.39","69.17","37.11","87.67"
"6639","98.81","89.2","43.2","85.96","84.09"
"6640","50.61","65.56","99.9","94.08","91.47"
"6641","94.93","61.43","3.94","53.05","4.59"
"6642","62.27","20.62","90.73","2.09","64.41"
"6643","34.16","24.44","52.33","86.6","76.84"
"6644","77.58","96.32","90.55","59.3","56.16"
"6645","9.99","9.76","68.1","3.75","5.1"
"6646","83.84","99.71","87.92","76.23","98.67"
"6647","69.83","26.67","11.19","53.81","21.57"
"6648","69.53","14.15","93.26","44.86","16.68"
"6649","36.19","51.65","18.41","99.87","24.64"
"6650","8.11","27.01","31.65","16.29","67.92"
"6651","87.72","17.34","87.05","98.81","29.99"
"6652","37.11","88.62","7.59","54.62","76.71"
"6653","6.83","84.72","74.52","86.28","87.93"
"6654","89.92","73.98","54.8","88.9","4.51"
"6655","94.04","90.79","19.22","36.48","53.66"
"6656","83.44","92.73","6.55","34.67","51.62"
"6657","32.99","39.75","56.56","89.57","7.78"
"6658","85.16","95.86","0.96","19.65","37.45"
"6659","9.08","90.57","51.52","8.28","70.45"
"6660","52.79","54.38","60.21","13.26","37.35"
"6661","18.78","61.82","61.71","86.92","93.46"
"6662","16.81","85.59","52.92","55.29","26.18"
"6663","99.13","48.49","27.76","99.56","66.69"
"6664","42.3","29.36","56.04","65.48","81.62"
"6665","42.12","35.82","42.71","19.49","20.02"
"6666","83.27","97.89","93.07","69.46","44.15"
"6667","97.49","20.42","45.83","67.84","14.09"
"6668","66.89","80.27","62.87","48.85","97.99"
"6669","13.74","60.06","11.86","43.53","41.32"
"6670","54.14","81.74","77.5","98.25","42.23"
"6671","17.67","3.12","8.34","89.69","18.8"
"6672","29.17","25.79","32.79","90.61","76.52"
"6673","9.54","52.54","61.38","95.39","86.83"
"6674","37.32","76.01","11.84","88.38","98.38"
"6675","10.25","50.36","5","54.24","86.1"
"6676","27.45","78.15","19.38","89.1","52.8"
"6677","24.95","48.8","12.48","66.56","21.38"
"6678","12.7","9.57","94.86","28.64","92.57"
"6679","91.07","57.3","28.11","27.53","55.28"
"6680","43.71","11.23","43.5","36.78","29.85"
"6681","76.25","98.31","99.15","46.79","25.75"
"6682","60.95","79.01","38.89","84.13","56.86"
"6683","0.86","51.49","25.67","73.47","1.14"
"6684","28.63","64.34","69.27","66.84","56.14"
"6685","68.97","35.84","47.44","30.15","66.72"
"6686","42.78","51.92","30.31","23.92","99.59"
"6687","98.18","29.6","83.95","13.97","27.16"
"6688","89.95","85.32","16.69","89.63","30.26"
"6689","38.16","13.82","15.97","21.59","58.03"
"6690","82.83","60.36","38.64","22.27","52.15"
"6691","62.44","81.6","38.62","87.2","91.49"
"6692","76.66","24.82","81.92","68.18","19.57"
"6693","33.4","94.64","92.79","45.81","1.05"
"6694","61.05","12.23","65.69","8.48","98.01"
"6695","6.45","66.29","87.06","56.35","70.38"
"6696","82.81","94.61","88.36","80.8","13.15"
"6697","11.75","62.47","35.11","53.75","36.5"
"6698","72.12","21.41","95.2","59.27","86.19"
"6699","44.38","7.63","0.02","3.27","26.42"
"6700","44.01","29.81","58.02","49.54","80.06"
"6701","82.52","63.94","54.83","27.54","65.67"
"6702","64.4","45.91","55.98","64.96","44.73"
"6703","45.63","94.29","33.4","36.32","22.84"
"6704","5.2","66.76","74.39","70.71","36.4"
"6705","74.03","34.42","80.53","54.47","86.68"
"6706","61.41","95.42","90.93","58.79","68.79"
"6707","75.14","5.24","27.65","3.98","62.76"
"6708","98.56","99.46","18.42","13.83","90.7"
"6709","7.46","75.15","88.66","18.61","90.14"
"6710","19.93","74.1","18.09","37.46","56.55"
"6711","72.1","14.35","65.73","38.85","84.99"
"6712","14.41","38.82","9.81","84.95","21.36"
"6713","45.59","69.89","35.22","77.17","21.75"
"6714","86.68","91.04","47.64","91.87","99.23"
"6715","86.03","84.27","3.38","49.61","66.25"
"6716","2.06","34.58","87.97","80.9","79.63"
"6717","48.49","21.97","76.12","77.38","40.92"
"6718","39.34","71.69","76.99","10.09","6.96"
"6719","57.88","1","94.03","91.57","17.77"
"6720","63.05","88.63","59.32","24.63","18.2"
"6721","99.67","75.33","32.86","83.41","43.73"
"6722","72.65","19.75","20.12","26.79","71.91"
"6723","17.75","49.78","41.04","16.04","59.27"
"6724","83.58","80.84","21.53","61.38","67.51"
"6725","20.91","24.49","96.78","44.21","26.95"
"6726","7.01","83.78","12.49","99.63","19.06"
"6727","59.62","40.25","70.73","43.86","24.41"
"6728","60.61","43.33","48.14","84.17","19.6"
"6729","72.07","9.65","42.23","6.92","15.57"
"6730","47.29","3.61","83.42","15.97","51.55"
"6731","71.02","88.09","70.26","60.06","28.61"
"6732","0.46","56.14","60.8","25.75","98.53"
"6733","14.22","45.03","53.5","35.88","86.43"
"6734","84.27","73.16","83.68","47.71","88.72"
"6735","98.78","18.87","28.63","91.29","96.38"
"6736","46.52","32.91","6.85","50.06","44.13"
"6737","65.42","74.99","24.68","95.74","59.35"
"6738","92.85","88.06","86.91","72.08","49.8"
"6739","76.3","83.24","63.94","41.78","7.2"
"6740","10.82","27.93","18.96","28.13","10.14"
"6741","86.51","75.07","56.8","75.41","85.89"
"6742","23.25","27.58","57.7","27.81","35.57"
"6743","62.42","93.57","72.3","39.09","67.54"
"6744","63.42","39.89","49.34","4.2","2.56"
"6745","52.34","43.63","22.69","94.98","90.83"
"6746","58.22","29","73.65","17.58","12.03"
"6747","49.15","61.29","71.94","54.79","86.81"
"6748","72.88","91.29","6.77","27.21","2.75"
"6749","99.6","98.67","25.92","33.6","80.82"
"6750","8.12","2.89","66.88","24.33","91.36"
"6751","10.08","59.08","23.55","51.16","90.11"
"6752","45.91","69.22","41.17","57.91","99.71"
"6753","18.53","60.99","80.8","5.86","89.46"
"6754","16.64","46.72","83.63","49.71","20.15"
"6755","98.57","57.12","48.14","54.31","16.26"
"6756","65.3","61.8","3.93","70.92","74.09"
"6757","38.77","5.34","41.72","31.41","37.28"
"6758","41.2","40.24","73.75","67.61","48.92"
"6759","14.01","76.16","97.54","27.55","37.47"
"6760","45.82","15.08","95.67","85.17","37.23"
"6761","92.61","3.14","54.2","94.64","53.36"
"6762","72.24","61.71","43.89","10.56","12.99"
"6763","95.89","37.5","85.96","69.96","26.57"
"6764","14.19","73.16","2.27","68.02","9.09"
"6765","90.78","77.26","1.69","40.83","69.22"
"6766","74.98","80.42","20.52","96.32","71.64"
"6767","92.91","60.08","65.27","83.31","44.66"
"6768","55.61","6.52","59.94","12.08","84.11"
"6769","37.2","31.16","41.39","6.37","97.58"
"6770","77.92","82.63","29.8","75.9","68.45"
"6771","27.58","12.8","96.91","19.68","62.37"
"6772","78.91","25.39","49.99","60.16","21.28"
"6773","92.12","51.41","39.6","46.2","12.48"
"6774","88.27","28.26","80.05","53.52","37.2"
"6775","32.37","29.88","83.78","7.85","11.33"
"6776","80.42","12.11","12.95","66.27","5.1"
"6777","16.09","29.3","15.87","56.57","34.57"
"6778","77.69","53.25","40.56","41.71","89.88"
"6779","45.9","59.22","47.63","1.35","76.12"
"6780","99.33","24.44","93.57","58.9","72.81"
"6781","84.73","53.03","25.47","51.29","54.47"
"6782","40.73","34.11","79.11","81.88","7.09"
"6783","79.18","48.31","19.87","24.13","36.72"
"6784","35.75","30.87","43.35","39.24","32.6"
"6785","83.76","76.91","71.22","43.84","1.35"
"6786","64.19","99.66","48.63","28.48","3.76"
"6787","26.51","49.32","72.21","90.06","47.25"
"6788","24.84","76.94","78.09","88.73","27.06"
"6789","68.46","19.85","49.79","43.16","96.59"
"6790","99.36","38.07","85.33","71.41","64.36"
"6791","50.76","73.72","28.58","62.59","74.28"
"6792","49.35","5.53","7.45","95.78","26.19"
"6793","64.81","49.05","13.29","48.47","52.06"
"6794","62.57","82.46","76.48","50.63","70.33"
"6795","42.69","89.93","66.73","21.36","45.26"
"6796","39.94","80.08","38.57","17.91","81.47"
"6797","70.94","93.8","70.89","59.39","70.03"
"6798","11.53","66.79","15.78","40.53","14.4"
"6799","95.26","34.61","15.56","51.92","3.94"
"6800","61.52","45.37","12.32","46.56","17.49"
"6801","51.53","25.29","14.95","68.74","29.16"
"6802","68.43","72.44","46.29","52.49","2.83"
"6803","35.83","8.51","96.43","32.64","27.32"
"6804","80.69","22.07","3.46","51.65","38.28"
"6805","86.81","48.55","21.48","40.91","18.83"
"6806","42.72","42.02","21.4","58.59","64.17"
"6807","15.75","87.99","97.99","60.47","68.51"
"6808","64.41","90.92","38.62","61.72","2.6"
"6809","5.2","36.21","2.75","31.97","1.91"
"6810","11.79","7.25","90.77","86.4","18.91"
"6811","94.11","94.61","15.61","73.76","85.81"
"6812","45.19","50.35","20.92","81.87","85.54"
"6813","7.27","88.56","40.01","41.03","17.5"
"6814","60.06","10.33","91.06","40.39","58.7"
"6815","49.08","89.22","69.1","30.67","87.3"
"6816","62.83","52.47","47.28","39.21","22.56"
"6817","69.86","32.08","82.45","62.81","54.69"
"6818","67.82","85.97","86.45","35.98","96.89"
"6819","11.32","43.23","85.29","48.5","96.67"
"6820","88.43","48.8","89.27","16.37","31.41"
"6821","53.2","71.5","9.88","11.6","24.81"
"6822","15.95","56.73","83.13","66.37","93.92"
"6823","88.16","46.04","6.75","27.77","15.38"
"6824","72.66","70.54","75.27","84.69","29.16"
"6825","34.66","79.65","18.75","50.81","41.12"
"6826","21.02","69.36","72.59","4.98","10.76"
"6827","10.65","95.86","32.74","55.13","47.52"
"6828","65.52","77.23","49.58","56.84","95.66"
"6829","79.89","5.73","49.8","36.7","88.14"
"6830","40.43","30.2","70.89","30.53","93.41"
"6831","71.47","28.42","31.77","87.9","83.03"
"6832","74.12","1.58","91.79","94.22","77.98"
"6833","9.17","53.66","75.43","53.9","13.81"
"6834","22.43","66.32","83.11","13.08","0.8"
"6835","21.55","78.19","57.54","26.69","11.32"
"6836","18.58","68.75","62.18","14.53","64.3"
"6837","89.21","83.26","80.51","11.8","16.85"
"6838","65.79","86.78","47.03","62.13","6.64"
"6839","53.55","26.84","42.44","12.23","90.71"
"6840","25.39","21.09","6.16","13.93","17.94"
"6841","4.1","20.69","19.64","74.43","68.13"
"6842","6.9","19.68","9.01","27.61","39.96"
"6843","13.38","76.16","77.43","59.48","38.19"
"6844","1.93","9.87","17.4","36.35","89.43"
"6845","70.82","12.34","9.34","79.2","87.52"
"6846","0.27","77.42","39.39","90.72","55.66"
"6847","33.23","39.61","68.51","28.65","75.15"
"6848","94.29","41.8","20","60.35","85.49"
"6849","57.87","25.13","85.1","2.71","78.91"
"6850","95.2","44.32","70.09","80.55","86.73"
"6851","34.12","33.52","34.35","23.5","92.7"
"6852","12.57","64.25","1.22","67.02","55.25"
"6853","64.41","16.82","24.93","54.22","82.01"
"6854","31.46","67.28","54.16","32.13","6.15"
"6855","39.78","33.65","16.84","52.61","49.92"
"6856","2.52","40.02","26.68","66.57","45.97"
"6857","58.89","35.35","61.11","35.4","7.68"
"6858","89.49","62.44","31.18","31.8","78.52"
"6859","83.55","38.17","44.9","40.22","13.91"
"6860","64.46","21.85","80.39","78.27","66.03"
"6861","41.9","1.48","92.89","17.18","56.59"
"6862","7.07","8.83","84.86","56.04","61.86"
"6863","87.68","83.37","66.69","60.99","16.38"
"6864","70.86","13.79","79.94","22.94","58.92"
"6865","89.62","14.38","69.4","93.22","2.14"
"6866","43.25","64.73","25.15","36.8","48.27"
"6867","83.65","51.65","4.6","70.19","29.04"
"6868","65.77","40.07","99.27","16.9","13.79"
"6869","81.4","15.61","9.31","77.42","89.34"
"6870","28.16","70.35","69.93","7.9","82.47"
"6871","60.81","3.06","85.55","12.37","54.43"
"6872","9.5","27.18","43.28","5.79","15.04"
"6873","13.54","81.16","22.47","13.46","77.02"
"6874","60.69","47.72","30.62","80.45","46.51"
"6875","64.28","33.92","97.04","35.32","56.69"
"6876","73.18","67.72","46.48","25.01","37.58"
"6877","46.4","16.84","74.32","49.98","68.84"
"6878","33.6","94.74","83.9","74.14","94.34"
"6879","67.1","37.94","94.4","73.76","49.46"
"6880","87.05","85.22","68.18","83.81","93.34"
"6881","30.73","71.5","92.96","79.07","33.51"
"6882","27.46","40.19","59.81","60.77","41.03"
"6883","0.65","43.43","30.47","88.29","24.38"
"6884","51.13","62.09","35.19","92.89","94.38"
"6885","19.94","95.56","84.64","20.85","77.19"
"6886","52.81","90.22","32.56","73.53","21.57"
"6887","44.81","93.55","13.55","48.48","38.46"
"6888","97.53","46.98","88","54.53","80.68"
"6889","19.18","96.53","98.03","68.87","18.45"
"6890","78.88","87.69","87.63","66.4","76.24"
"6891","69.19","64.63","22.81","29.88","14.99"
"6892","48.43","76.07","26.55","68.45","22.38"
"6893","33.01","20.1","19.9","20.54","55.79"
"6894","16.34","38.48","58.2","53.04","32.14"
"6895","44.84","76.06","29.41","87.19","76.42"
"6896","81.61","22.94","96.92","70.73","60.12"
"6897","90.47","24.95","80.36","52.78","11.02"
"6898","2.33","81.81","3.3","73.57","18.81"
"6899","68.62","62.21","78.44","24.89","78.13"
"6900","39.81","78.81","17.56","48.88","68.64"
"6901","64.1","35.41","75.97","79.49","65.46"
"6902","29.45","87.59","75.9","100","75.63"
"6903","73.12","7.75","81.78","92.07","62.77"
"6904","18.85","66.59","29.48","7.02","32.78"
"6905","59.2","14.73","1.39","66.3","28.39"
"6906","60.15","5.84","15.47","88.33","61.68"
"6907","82.33","60.4","65.97","71.2","48.82"
"6908","66.56","2.28","91.98","44.38","37.98"
"6909","94.57","62.3","43.72","39.92","76.81"
"6910","45.88","85.88","62.18","23.17","29.17"
"6911","3.55","34.96","26.73","55.24","90.33"
"6912","56.52","91.96","19.54","28.81","30.73"
"6913","29.55","50.21","57.32","32.59","77.1"
"6914","31.58","60.12","64.76","23.87","27.36"
"6915","14.47","50.58","67.68","69.69","57.09"
"6916","74.83","18.54","25.31","90.89","42.05"
"6917","86.31","4.77","67.76","77.66","56.18"
"6918","7.95","80.74","76.8","97.18","90.71"
"6919","16.75","47.26","83.67","81.56","27.01"
"6920","68.88","44.2","79.98","15.2","49.34"
"6921","85.94","88.44","39.21","64.6","20.72"
"6922","70.45","26.45","49.91","61.76","45.38"
"6923","35.04","63.16","16.65","92.95","69.63"
"6924","77.25","77.33","97.28","8.88","79.1"
"6925","39.21","99.1","40.28","33.69","76.21"
"6926","14.76","50.19","86.65","32.55","11.51"
"6927","64.12","97.64","3.76","45.44","39.53"
"6928","21.37","58.5","94.48","28.14","43.7"
"6929","89.3","65.06","8.62","48.79","5.48"
"6930","51.11","88.79","55.88","15.13","42.11"
"6931","94.4","31.28","73.12","32.04","72.07"
"6932","27.33","91.31","0.34","47.86","2.3"
"6933","1.02","26","25.66","2.92","2.88"
"6934","29.08","17.1","31.74","23.71","21.53"
"6935","65.93","22.9","66.97","24.05","98.39"
"6936","19.42","2.93","61.4","71.7","66.95"
"6937","18.03","88.44","16.04","92.17","43.84"
"6938","17.69","63.93","98.57","20.05","42.82"
"6939","76.88","15.34","33.85","36.39","24.85"
"6940","84.18","16.11","87.05","13.74","75.82"
"6941","58.4","100","51.13","49.22","65.09"
"6942","4.6","52.7","88.68","86.63","99.96"
"6943","12.68","23.43","83.64","75.47","6.39"
"6944","86.1","98.95","80.17","51.84","97.08"
"6945","83.7","34.2","8.64","9.47","42.32"
"6946","13.56","12.14","9.2","96.16","87.29"
"6947","62.37","34.6","89.61","98.96","52.51"
"6948","75.09","87.04","38.11","7.01","55.47"
"6949","43.27","16.98","34.84","38.96","32.68"
"6950","9.82","46.35","2.41","49.96","88.5"
"6951","74.87","22.2","71.89","82.03","23.13"
"6952","72.57","96.12","16.5","97.52","4"
"6953","79.24","59.08","50.46","23.23","82.59"
"6954","78.87","43.47","25.48","26.96","86.34"
"6955","16.53","98.25","46.72","53.27","49.08"
"6956","1","31.04","37.29","14.41","16.47"
"6957","26.99","51.3","36.8","24.42","34.21"
"6958","31.08","28.98","37.66","23.04","97.97"
"6959","18.26","82.61","44.77","33.82","84.92"
"6960","9.35","18.58","11.54","36.68","83.82"
"6961","17.57","97.51","92.47","53.37","46.11"
"6962","49.75","51.11","64.17","93.6","30.39"
"6963","76.71","38.91","71.2","25.08","26.42"
"6964","76.38","5.16","47.15","31.35","18.89"
"6965","87.7","92.07","10.54","68.36","61.21"
"6966","51.24","95.61","26.33","1.32","16.08"
"6967","4.01","86.17","69.87","90.23","51.89"
"6968","13.16","43.4","18.96","22.24","41.66"
"6969","37.72","5.11","80.44","61.19","78.03"
"6970","31.08","14.35","45.74","66.28","12.79"
"6971","46.47","11.69","63.68","1.52","8.01"
"6972","93.33","83.43","65.34","23.8","99.63"
"6973","78.29","57.52","58.14","79.57","18.41"
"6974","56.15","11.76","61.06","21.16","66.89"
