"id","t1","t2","t3","t4","t5"
"2568","4.9","44.46","28.95","58.46","24.79"
"2569","42","37.45","18.46","80.35","92.52"
"2570","98.67","54.65","98.75","91.52","22.72"
"2571","20.36","26.58","41.57","37.14","8.17"
"2572","62.38","93.68","6.86","23.8","69.48"
"2573","24.25","9.43","56.29","38.88","21.32"
"2574","65.81","52.34","79.49","61.34","85.24"
"2575","39.86","20.43","12.97","39.51","40.23"
"2576","67.27","72.92","47.7","12.31","10.62"
"2577","80.15","32.41","1.82","94.74","94.17"
"2578","73.23","83.79","98.25","75.25","90.32"
"2579","71.85","7.88","84.19","55.57","10.66"
"2580","21.44","85.21","81.46","75.29","70.92"
"2581","14.09","64.08","81.42","70.4","97.63"
"2582","26.22","65.04","77.71","38","60.76"
"2583","94.05","78.53","18.06","18.29","1.85"
"2584","92.25","38.79","15.47","75.84","9.55"
"2585","29.65","49.84","54.91","26.75","20.1"
"2586","36.24","9.18","21.62","38.18","99.59"
"2587","60.08","4.5","49.68","20.1","54.48"
"2588","81.76","61.59","62.47","81.08","36.44"
"2589","40.93","55.8","66.71","30.89","60.03"
"2590","95.77","47.26","82.63","1.95","6.21"
"2591","69.76","93.9","67.3","41.29","5.12"
"2592","88.8","81.11","75.71","50.22","74.33"
"2593","62.58","39.26","51.28","76.25","21.2"
"2594","77.34","62.97","41.91","10.58","31.87"
"2595","54.42","13.87","92.7","86.5","71.98"
"2596","84.98","99.23","72.14","54.66","35.32"
"2597","33.24","45.76","19.56","32.24","39.75"
"2598","69.41","95.22","98.9","4.53","36.99"
"2599","10.38","88.35","38.09","28.63","17.78"
"2600","34.61","51.29","54.09","70.4","17.02"
"2601","39.4","35.23","4.68","48.48","28.75"
"2602","61.41","82.49","5.92","90.61","62.77"
"2603","40.61","9.01","96.51","45.4","80.85"
"2604","59.77","97.5","93.01","93.66","29.41"
"2605","46.82","38.1","60.68","80.2","25.3"
"2606","47.98","37.51","20.53","54.64","43.61"
"2607","26.09","92.01","91.88","8.1","9.06"
"2608","9.54","58.46","10.35","9.57","83.65"
"2609","18.28","43.29","64.64","41.01","38.41"
"2610","61.78","19.61","68.62","17.65","93.63"
"2611","30.12","97.59","44.93","88.52","37.16"
"2612","15.68","21.36","93.82","93.66","41.18"
"2613","21.37","36.76","73.58","75.07","57.9"
"2614","41.33","5.36","8.43","74.36","18.44"
"2615","56.6","75.85","58.09","17.96","14.84"
"2616","28.66","42.84","1.79","31.51","7.88"
"2617","62.72","78.33","82.2","62.03","20.67"
"2618","15.59","35.72","67.26","89.57","5.41"
"2619","52.3","10.33","69.11","78.97","56.73"
"2620","95.12","58.17","65.68","86","21.24"
"2621","67.18","57.9","49.16","83.97","45.83"
"2622","31.45","23.19","63.56","99.87","35.53"
"2623","48.89","62.51","25.17","16.05","57.13"
"2624","22.72","27.24","86.01","96.03","58.2"
"2625","51.2","95.38","94.73","7.34","44.33"
"2626","68.3","54.19","88.08","79.71","14.97"
"2627","64.75","71.43","17.74","23.82","87.95"
"2628","60.21","35.88","73.79","40.45","69.19"
"2629","83.78","71.23","37.21","55.43","63.88"
"2630","23.26","39.74","44.82","72.7","73.78"
"2631","63.69","11.16","61.32","77.5","59.45"
"2632","38.18","36.71","27","85.66","4.8"
"2633","24.04","45.21","29.13","49.83","90.83"
"2634","24.46","43.72","25.71","40.41","97.63"
"2635","24.65","60.53","89.92","31.96","14.3"
"2636","44.32","27.37","32.6","43.19","22.79"
"2637","84.36","88.44","78.76","57.81","18.42"
"2638","82.62","95.33","62.85","93.86","11.27"
"2639","81.61","14.54","83.46","40.83","2.02"
"2640","9.29","50.64","68.78","29.94","6.7"
"2641","60.16","65.28","51.49","25.01","63.81"
"2642","39.94","7.37","81.02","13.24","68.33"
"2643","85.01","64.84","35.36","24.12","97.33"
"2644","82.37","64.89","30.12","19.27","14.54"
"2645","7.43","22.21","4.59","58.96","81.9"
"2646","55.12","54.75","79.78","35.43","27.13"
"2647","26.76","58.83","23.04","20.42","46.45"
"2648","21.86","38.01","73.06","76.86","59.12"
"2649","4.16","81.51","48.17","32.3","37.94"
"2650","51.23","8.23","23.97","24.33","96.86"
"2651","71.7","58.81","41.78","23.59","53.32"
"2652","33.1","78.11","15.92","35.93","87.96"
"2653","75.64","22.63","38.05","42.67","9.04"
"2654","52.51","26.65","14.47","99.64","95.68"
"2655","5.11","56.94","28.6","25.1","72.02"
"2656","76.54","6.7","0.13","13.14","39.81"
"2657","71.51","37.56","58.94","82.09","10.03"
"2658","82.79","59.04","73.99","33.75","74.18"
"2659","18.76","49.21","92.58","27.63","67.21"
"2660","51.75","13.12","67.82","35.81","15.52"
"2661","5.93","85.85","10.92","67.74","46.8"
"2662","4.83","41.22","7.9","84.58","48.14"
"2663","10.69","54.45","13.27","13.88","25.05"
"2664","79.39","32.09","35.46","37.06","54.63"
"2665","80.16","52.59","89","84.9","51.35"
"2666","79.6","69.77","82.52","6.22","46.78"
"2667","69.8","61.04","83.45","46.69","3.82"
"2668","1.14","61.32","51.18","87.82","34.14"
"2669","35.54","87.42","72.99","95.32","15.44"
"2670","71.58","23.57","4.5","94.18","10.79"
"2671","35.66","37.88","25.81","13.97","14.72"
"2672","7.27","63","66.19","77.05","93.83"
"2673","8.35","79.54","57.75","99.9","9.75"
"2674","42.79","9.25","24.87","93.02","90.81"
"2675","93.15","86.79","0.11","62.39","49.15"
"2676","13.05","80.11","38.21","57.29","14.27"
"2677","3","97.92","9.26","63.66","25.01"
"2678","53.05","59.79","40.99","33.42","77.71"
"2679","24.14","55.37","75.53","11.78","28.85"
"2680","7.37","72.74","71.82","98.83","3.46"
"2681","73.19","37.2","3.33","33.32","23.74"
"2682","77.81","94.48","35.63","17.1","13.86"
"2683","29.89","7.09","60.57","43.43","72.76"
"2684","6.92","79.74","74.94","45.05","93.73"
"2685","64.2","79.84","90.45","86.97","70.69"
"2686","5.05","3.72","68.63","87.21","73.9"
"2687","55.64","38.17","72.95","4.12","63.34"
"2688","5.83","38.14","49.01","84.12","10.27"
"2689","3","52.69","7.62","2.23","50.98"
"2690","42.05","82.6","86.49","15.05","38.14"
"2691","64.62","88.48","13.35","89.83","95.07"
"2692","80.4","5.78","11.07","87.29","85.23"
"2693","93.5","92.98","78.42","88.26","20.76"
"2694","17.56","80.86","7.79","58.76","91.73"
"2695","76.59","61.17","94.45","61.87","56.42"
"2696","70.26","73.93","73.5","51.69","43.46"
"2697","87.08","11.75","75.62","11.72","72.54"
"2698","91.48","83.74","53.69","52.27","6.48"
"2699","36.48","40.21","91.14","23.29","8.55"
"2700","50.21","72.18","36.84","5.04","90.06"
"2701","19.78","75.78","3.6","59.82","49.68"
"2702","42.28","47.68","26.32","42.97","51.59"
"2703","25.16","36.48","87.27","76.71","33.58"
"2704","71.95","54.41","62.1","45.7","86.4"
"2705","53.53","57.74","31.35","74.21","73.21"
"2706","1.13","10.44","86.74","52.66","98.3"
"2707","29.44","91.22","41.3","18.59","43.33"
"2708","50.1","46.74","55.79","31.9","39.9"
"2709","10.54","43.17","33.56","25.13","16.55"
"2710","43.55","3.52","35.38","5.1","4.33"
"2711","25.45","93.62","78.81","94.79","19.15"
"2712","38.96","99.48","48.68","3.82","35.58"
"2713","4.32","33.35","59.53","24.77","8.33"
"2714","93.3","26.1","81.45","38.32","8.53"
"2715","43.63","33.01","3.36","10.47","51.93"
"2716","30.39","13.54","97.96","15.08","85.43"
"2717","41.91","98.36","69.21","82.83","82.03"
"2718","80.9","56.26","52","43.22","41.09"
"2719","66.9","35.14","73.17","41.97","39.53"
"2720","45.35","80.58","32.68","99.57","26.81"
"2721","64.84","35.24","37.25","75.15","22.29"
"2722","84.6","5.34","87.51","77.57","96.04"
"2723","99.76","59.4","68.3","99.56","0.36"
"2724","62.99","90.17","80.49","21.64","46.58"
"2725","45.65","55.95","16.87","57.69","68.22"
"2726","33.46","34.76","1.11","87.42","85.45"
"2727","18.08","83.24","55.75","33.91","24.93"
"2728","13.18","43.87","98.91","82.68","20.01"
"2729","65.39","28.33","92.77","68.56","65.48"
"2730","99.8","11.98","69.22","54.54","89.35"
"2731","94.89","90.4","89.48","61.77","94.64"
"2732","59.98","93.96","75.1","51.79","12.36"
"2733","40.52","49.32","48.79","48","44.31"
"2734","97.59","34.37","97.49","10.08","86.11"
"2735","46.61","17.94","40.33","61.34","1.96"
"2736","8.01","42.37","75.44","78.45","96.32"
"2737","60.06","10.71","82.64","2.13","71.2"
"2738","83.22","42.61","90.69","29.48","66.01"
"2739","27.46","49.36","36.32","40.04","18.99"
"2740","11.46","93.56","4.49","21.22","54.57"
"2741","43.55","18.57","87.27","29.42","47.22"
"2742","20.04","78.78","13.95","47.47","56.96"
"2743","53.27","29.15","6.64","28.37","82.83"
"2744","70.47","98.72","26.29","83.43","98.68"
"2745","32.55","97.09","69.43","74.88","96.48"
"2746","42.34","23.46","23.45","52.27","64.85"
"2747","40.28","72.7","44.85","28.6","85.59"
"2748","76.43","76.16","94.04","23.79","21.91"
"2749","9.17","59.53","15","38.56","53.6"
"2750","25.62","65.29","82.69","95.47","2.86"
"2751","37.59","92.4","48.29","59.69","14.15"
"2752","28.11","39.19","61.11","41.73","83.29"
"2753","62.62","4.41","35.14","20.85","60.38"
"2754","32.36","44.13","56.7","18.53","67.66"
"2755","7.87","56.5","92.12","64.6","40.71"
"2756","16.18","30.09","33.56","15.94","15.07"
"2757","94.68","50.42","25.42","43.15","28.39"
"2758","47.61","89.91","61.72","66.28","38.07"
"2759","6.45","64.61","28.62","88.89","45.42"
"2760","54.16","4.5","64.37","63.51","99.66"
"2761","32.24","92.44","83.82","10.34","23.44"
"2762","26.72","7.21","88.2","24.96","86.09"
"2763","60.33","86.79","7.06","87.64","74.39"
"2764","87.99","50.33","12.39","73.72","1.69"
"2765","18.17","58.99","51.95","80.34","44.09"
"2766","52.47","1.69","66.94","61.51","17.26"
"2767","8.33","73.94","88.53","51.02","54.62"
"2768","80.48","29.77","79.93","77.24","70.81"
"2769","18.11","27.4","28.86","74.33","58.82"
"2770","66.17","25.52","48.79","88.92","61.71"
"2771","45.72","97.33","45.76","74.62","38.59"
"2772","62.33","74.68","90","55.94","94.78"
"2773","56.23","38.94","13.97","5.41","64.59"
"2774","33.15","84.08","20.52","87.6","38.06"
"2775","69.77","44.42","43.52","42.83","28.07"
"2776","12.88","46.87","27.3","73.63","45.29"
"2777","84.51","29.78","3.18","28.23","49.92"
"2778","61.54","62.5","93.86","47.77","55.36"
"2779","80.27","52.32","12.4","44.82","62.8"
"2780","45.99","97.91","56.92","46.09","6.14"
"2781","5.43","73.81","93.48","38","17.52"
"2782","9.64","57.51","90.4","67.36","94.69"
"2783","53.01","9.96","41.42","52.49","17.24"
"2784","30.94","53.37","82.64","51.13","10.25"
"2785","70.94","23.15","50.52","76.64","59.49"
"2786","55.54","70.97","49.95","9.06","0.98"
"2787","6.22","44.06","49.6","36.13","87.88"
"2788","64.81","33.4","52.2","6.94","16.47"
"2789","95.31","81.73","54.05","89.57","42.08"
"2790","29.46","62.57","48.25","74.59","18.42"
"2791","99.87","95.25","4.09","94.89","88.66"
"2792","58.49","87.39","96.74","99.64","55.51"
"2793","58.6","93.21","24.49","42.36","57.25"
"2794","34.92","71.94","26.51","69.41","21.08"
"2795","69.9","0.08","70.68","57.68","63.47"
"2796","64.59","26.31","11.9","34.61","41.81"
"2797","42.97","29.13","21.33","75.23","89.68"
"2798","81.52","47.45","5.09","30.46","64.5"
"2799","44.88","34.11","35.02","70.01","40.26"
"2800","67.45","3.97","27.4","4.84","48.73"
"2801","77.22","59.63","58.74","74.69","0.87"
"2802","53.65","99.06","99.39","47.85","47.7"
"2803","53","78.57","63.48","80.81","43.03"
"2804","35.64","37.47","53.04","64.83","97"
"2805","58.85","27.64","48.94","67.54","16.01"
"2806","47.03","96.72","63.01","23.93","8.79"
"2807","19.17","14.74","53.71","34.13","83.91"
"2808","78.36","10.68","71.47","90.29","22.56"
"2809","77.71","15.11","97.91","85.83","26.57"
"2810","30.53","89.37","66.52","63.59","19.45"
"2811","7.25","39.42","21.41","60.09","22.88"
"2812","86.24","79.68","9.3","47.63","90.4"
"2813","98.54","4.1","17.3","40.63","23.68"
"2814","29.63","96.28","37.49","3.2","51.31"
"2815","90.43","40.64","93.81","97.71","73.7"
"2816","96.47","1.99","41.38","70.81","44.8"
"2817","81.4","93.81","17.03","10.27","87.54"
"2818","86.22","7.26","93.72","49.69","21.16"
"2819","83.91","59.27","36.4","42.89","25.67"
"2820","87.18","75.82","72.91","28.83","57.5"
"2821","27.07","52.88","44.49","17.45","41.01"
"2822","99.63","91.97","85.75","73.55","21.28"
"2823","10.97","54.1","99.45","23.52","4.68"
"2824","88.47","42.44","9.72","85.12","70.35"
"2825","57.75","80.46","93.55","12.75","96.74"
"2826","8.01","11.07","2.22","53.32","91.57"
"2827","87.22","94.12","50.26","76.06","42.37"
"2828","67.2","4.16","90.7","2.31","91.61"
"2829","27.02","69.22","46.65","11.86","44.16"
"2830","81.9","69.58","57.92","95.13","78.23"
"2831","9.36","16.89","83.52","79.05","3.84"
"2832","42.88","11.28","48.32","84.68","90.81"
"2833","89.74","61.53","92.07","41.38","24.8"
"2834","84.24","46.5","73.09","56.34","23.21"
"2835","6.4","45.2","98.41","28","4.51"
"2836","92.42","14.26","20.64","98.52","27.91"
"2837","23.58","1.16","89.26","7.49","15.47"
"2838","78.95","38.16","76.11","60.28","76.22"
"2839","33.28","10.01","16.03","95.33","50.87"
"2840","58.03","15.66","17.16","75.29","80.71"
"2841","9.14","14.61","15.18","11.73","98.3"
"2842","82.57","52.97","20.88","5.71","11.93"
"2843","24.02","25.78","64.38","80.29","28.18"
"2844","69.4","93.16","27.24","23","84.9"
"2845","13.48","70.64","74.12","28.29","30.57"
"2846","64.5","30.8","82.31","70.98","10.43"
"2847","78.78","86.14","85.48","57.1","25.59"
"2848","6.19","43.75","33.23","8.81","0.89"
"2849","8.61","0.45","47.51","52.72","34.4"
"2850","8.11","92.15","30.25","69.47","25.45"
"2851","45.05","77.29","4.72","64.92","17.7"
"2852","29.87","31.51","34.5","44.58","92.76"
"2853","59.98","7.68","69.99","13.71","11.78"
"2854","74.72","35.2","39.78","99.9","4.83"
"2855","50.44","49.84","27.81","93.07","72.98"
"2856","22.72","14.32","74.15","90.38","46.79"
"2857","8.04","17.07","51.19","33.81","50.4"
"2858","17.17","96.1","28.76","53.5","48.41"
"2859","27.79","13.63","17.8","59.49","14.41"
"2860","62.3","48.16","56.15","79.94","72.71"
"2861","37.7","93.94","94.76","28.53","44.91"
"2862","17.6","74.81","54.68","6.39","11.98"
"2863","39.77","40.55","45.37","78.12","52.47"
"2864","44.11","66.76","71.48","26.99","13.76"
"2865","20.92","76.12","44.86","17.64","62.74"
"2866","10.06","66.61","46.74","78.42","5.86"
"2867","9.47","52.86","79.87","94.39","88.73"
"2868","97.01","77.1","28.01","16.92","74.94"
"2869","95.82","59.53","87.79","26.68","62.12"
"2870","6.2","30.92","47.71","35.45","29.94"
"2871","72.87","48.6","48.67","49.37","33"
"2872","16.82","78.84","56.99","38.43","66.56"
"2873","7.76","46.83","13.62","20.33","53.79"
"2874","15.98","4.47","53.69","95.96","87.86"
"2875","65.05","94.11","9.6","61.34","88.93"
"2876","89.1","92.23","88.38","75.47","5.35"
"2877","82.72","36.43","12.85","53.89","77.09"
"2878","0.66","1.31","10.65","62.48","98.27"
"2879","14.15","71.75","22.12","9.27","84.41"
"2880","58.46","44.48","58.79","53.21","57.04"
"2881","7.17","72.62","58.81","16.84","13.24"
"2882","54","7.7","89.86","48.47","83.65"
"2883","66.17","76.17","27.3","39.2","52.95"
"2884","21.54","20.29","77.31","55.97","94.54"
"2885","58.6","56.72","21.2","73.91","31.06"
"2886","91.03","14.72","2.21","88.56","72.06"
"2887","74.57","52.89","45.49","35.33","82.15"
"2888","65.45","80.35","54.53","77.13","96.92"
"2889","49.71","93.13","40.87","97.23","15.58"
"2890","43.66","46.93","9.68","87.08","98.23"
"2891","49.05","22.89","39.77","50.1","4.3"
"2892","69.46","65.09","68.47","79.95","64.31"
"2893","15.85","76.39","11.88","19.97","60.36"
"2894","63.81","21.41","29.09","8.32","68.62"
"2895","11.4","83.29","58.46","58.99","46.83"
"2896","38.86","98.75","11.81","25.42","38.25"
"2897","52","92.17","42.26","54.86","72.28"
"2898","90.92","31","96.23","9.05","4.89"
"2899","84.31","38.59","56.9","39.37","25.5"
"2900","88.74","32.2","80.91","10.11","86.29"
"2901","77.98","10.2","47.19","20.17","62.94"
"2902","36.71","21.69","1.17","34.29","91.16"
"2903","67.8","3.98","25.51","24.07","49.1"
"2904","76.91","51.11","57.58","33.63","7.02"
"2905","72.49","53.08","89.67","19.08","10.3"
"2906","94.16","21.86","3.15","79.24","68.45"
"2907","66.8","38.24","22.9","18.2","26.3"
"2908","29.97","9.93","82.7","41.64","54.91"
"2909","2.73","96.31","18.5","13.34","48.55"
"2910","39.49","97.01","6.14","6.09","42.35"
"2911","66.71","87.54","2.21","66.22","74.79"
"2912","31.42","76.32","9.5","74.8","14.25"
"2913","39.43","99.53","11.25","27.04","16.31"
"2914","9.11","67.16","9.92","2.53","44.38"
"2915","93.83","58.76","42.04","64.97","71.47"
"2916","90.96","86.4","39.7","85.18","10.4"
"2917","94.86","77.8","37.2","52.21","65.19"
"2918","30.02","3.03","9.49","24.67","74.83"
"2919","13.73","33.09","87.74","52.65","2.54"
"2920","45.6","14.5","39.79","64.95","80.84"
"2921","81.74","74.55","66.66","83.67","31.37"
"2922","87.02","52.71","2.21","24.01","16.27"
"2923","61.37","98.81","94.38","10.41","1.73"
"2924","30.22","13.08","28.85","29.44","24.07"
"2925","18.79","8.66","73.19","62.94","1.19"
"2926","30.07","42.59","18.58","90.31","60.33"
"2927","11.28","16.13","54.56","81.99","63.5"
"2928","24.81","77.67","43.89","42.79","81.66"
"2929","99.07","47.68","79.77","15.14","30.17"
"2930","27.7","75.95","82.3","77.6","52.72"
"2931","50.85","90.09","38.66","79","12.64"
"2932","69.46","41.91","24.53","64.95","80.92"
"2933","32.03","93.18","76.81","37.96","65.52"
"2934","51.08","2.38","59.02","40.44","30.47"
"2935","0.83","66.98","99.47","82.22","15.3"
"2936","24.21","15.95","10.22","69.89","71.35"
"2937","76.5","43.27","28.84","27.93","30.83"
"2938","76.61","32.55","17.85","50.48","75.73"
"2939","69.15","23.11","55.16","58.44","12.28"
"2940","72.16","22.59","41.34","85.53","17.4"
"2941","81.14","91.63","47.54","88.05","68.92"
"2942","54.32","8.39","6.48","0.06","14.04"
"2943","57.92","54.13","8.78","66.46","89.57"
"2944","28.4","23.35","87.12","18.54","59.66"
"2945","43.66","48.77","58.61","73.47","90.38"
"2946","37.09","42.45","60.46","56.37","51.85"
"2947","8.13","53.41","25.97","17.73","55.96"
"2948","4.26","91.46","73.27","6.6","6.76"
"2949","45.92","46.96","82.08","49.16","87.4"
"2950","7.44","47.84","53.32","45.89","31.42"
"2951","63.07","16.73","32.82","22.62","87.27"
"2952","37.79","55.68","15.85","55.75","83.96"
"2953","94.32","6.51","73.9","27.69","74.32"
"2954","69.14","30.82","81.27","72.52","9.12"
"2955","5.18","89.94","3.35","17.26","66.25"
"2956","38.83","75.23","79.25","57.93","99.23"
"2957","50.76","59.44","37.64","29.92","74.04"
"2958","53.53","38.33","63.57","31.32","68.49"
"2959","18.48","15.01","59.62","12.29","83.53"
"2960","85.94","69.48","50.65","4.86","25.41"
"2961","11.19","87.6","20.87","51.45","45.02"
"2962","84.88","19.69","80.42","60.07","85.27"
"2963","57.74","70.8","74.76","43.01","82.14"
"2964","92.39","48.2","54.95","26.39","37.46"
"2965","41.92","39.31","42.59","9.09","59.08"
"2966","30.71","74.69","34.29","84.29","54.19"
"2967","26.94","20.64","70.62","18.87","50.31"
"2968","89.15","8.83","18.03","23.34","91.92"
"2969","55.02","15.16","5.09","97.37","83.74"
"2970","7.9","22.13","29.85","5.94","24.41"
"2971","31.78","1.46","21.4","43.11","69.02"
"2972","14.12","48.54","27.24","28.65","44.78"
"2973","68.22","4.27","98.11","36.1","76.35"
"2974","29.36","9.93","60.91","70.31","53.08"
"2975","42.29","64.87","19","83.12","24.27"
"2976","19.64","9.09","15.86","68.38","19.7"
"2977","86.97","90.67","29.4","31.48","30.5"
"2978","64.31","44.51","70.76","36.01","31.32"
"2979","83.37","21.82","44.38","30.34","20.65"
"2980","52.32","65.9","50.83","54.06","94.61"
"2981","33.63","13.63","63.71","9.93","93.14"
"2982","3.3","76.26","23.22","97.51","89.99"
"2983","71.59","1.26","88.45","62.79","52.09"
"2984","67.7","35.87","93.7","35.73","21.6"
"2985","0.02","96.42","63.94","59.25","45.48"
"2986","53.78","91.21","62.05","65.63","70.61"
"2987","85.29","94.04","4.49","77.83","95.72"
"2988","29.6","20.39","6.92","26.47","98.84"
